phase;numero;dossierMulti;dossier;ordseq;rubrique;rubrique4Erudit;id;titre;datePub;dateModif;auteurs;keywords;directeur;statut;phase
;2010;;;36;60;60;751;Uruguay, la nostalgie a de l'avenir;2010-06-08 06:09:01;2011-10-20 01:57:18;#Eric Sarner;#Amérique latine #Récit, voyage #focuscreation;Gérard Wormser;;
;2010;;;37;60;60;757;'Le Conte de deux cités' – La transition du secteur  de l'électricité;2010-06-26 07:19:56;2011-10-20 02:14:47;#Ralph Sims;#Embrasser le 21e siècle, enfin ? #Politique et société #Sciences et environnement #Écologie #Technologies;Gérard Wormser;;
;2010;;;38;60;60;759;L'avenir du saltimbanque;2010-07-09 08:14:02;2011-07-29 13:37:05;#James Tanabe;#Embrasser le 21e siècle, enfin ? #Récit, voyage #focuscreation;Gérard Wormser;;
;2010;;;39;60;60;760;A Gypsy Future;2010-07-09 08:15:15;2011-07-29 13:38:14;#James Tanabe;#Embrasser le 21e siècle, enfin ? #Récit, voyage;Gérard Wormser;;
;2010;;;40;60;60;790;Derushage mortel;2010-11-16 08:55:30;2011-06-18 15:57:43;#David Christoffel;#Politique et société #Video et son #focuscreation;Gérard Wormser;;
;2010;;;41;60;60;793;L'appel des Syrts;2010-11-30 02:55:22;2011-10-20 02:00:18;#Emmanuel Ruben;#Arts et lettres #Europe #Rimbaud #Malraux, André #Gide, André #Millet, Richard #Kafka, Frantz #Récit, voyage;Gérard Wormser;;
;2010;;;42;76;76;741;L'inscription des récits mémoriels en France;2010-05-28 02:09:16;2011-03-29 09:15:22;#Christophe Premat;#Politique et société #Ricoeur, Paul #Identité #Politique mémorielle #France;Gérard Wormser;;
;2010;;;43;76;76;743;André Gorz, la discreta radicalità del socialismo;2010-05-28 02:58:18;2011-03-29 08:46:20;#Claudio Tognonato;#Gorz, André;Gérard Wormser;;
;2010;;;44;76;76;752;"Dette souveraine. Lecture de ""Orange : le déchirement"" de Bruno Diehl et Gérard Doublet (Gallimard 2010)";2010-06-11 06:09:35;2010-06-11 06:24:55;#Gérard Wormser;;Gérard Wormser;;
;2010;;;45;76;76;761;"La ""deep ecology"", un intégrisme menaçant  ou un libéralisme non-moderne ?";2010-08-30 02:41:44;2011-08-09 17:05:35;#Fabrice Flipo;#Spinoza;Gérard Wormser;;
;2010;;;46;76;76;779;André Gorz, la radicalité discrète du socialisme;2010-09-30 07:30:10;2011-03-29 08:45:32;#Claudio Tognonato;#Philosophie #Politique et société #Sartre, Jean-Paul #Gorz, André #Socialisme et Communisme #Capitalisme;Gérard Wormser;;
;2010;;;47;76;76;783;Foire aux vanités;2010-10-05 02:05:48;2011-08-09 17:04:21;#Gérard Wormser;#Clausewitz (von), Carl;Gérard Wormser;;
;2010;;;48;76;76;785;Braudel géographe;2010-10-18 07:49:13;2011-08-09 17:03:44;#Christophe Premat;;Gérard Wormser;;
;2010;;;49;76;76;799;Donner parole à l'infini;2010-12-15 09:45:32;2011-06-18 16:40:55;#Gisèle Berkman;#Arts et lettres #Philosophie #Poésie #Deguy, Michel #Shakespeare #Heidegger, Martin #Humanisme;Gérard Wormser;;
;2010;;;;55;55;756;5. Twitter;2010-06-20 08:22:57;2011-01-20 10:35:10;# Sens Public;;Gérard Wormser;;
;2010;;;;55;55;354;La page Twitter de Sens Public + Lire Sens Public sur son Mobile ;2010-02-11 05:18:18;2011-03-10 03:55:46;# Sens Public;;Gérard Wormser;;
;2010;;;;65;65;782;Cahiers Sens Public n°13-14, Langues et Textes en Contraste;2010-10-04 02:29:17;2010-10-05 01:20:39;# Sens Public;;Gérard Wormser;;
;2010;;;;71;71;746;Charte éditoriale pour la traduction;2010-05-28 06:39:43;2010-05-28 06:33:31;# Sens Public #Anne-Claire Huby;;Gérard Wormser;;
;2010;;;;71;71;734;Colloque international (INHA) - Le numérique éditorial et sa gouvernance: entre savoirs et pouvoirs (28-30 Avril) / International Conference - Digital publishing and its governance: between knowledge and power (April, 28-30th);2010-04-05 03:31:07;2010-04-16 04:25:31;# Sens Public;;Gérard Wormser;;
;2011;;542;1;114;114;842;Pour une créativité présente :  si 'Elles', donc 'Ils', et alors ?;2011-05-28 13:37:54;2011-10-15 11:42:21;#Carole Dely;#Genres #Arts et lettres #Politique et société;Gérard Wormser;;
;2011;;721;1;113;113;813;Quel futur pour la littérature ? Entretien avec Geneviève Brisac;2011-02-02 22:32:22;2011-10-18 15:48:13;#Geneviève Brisac;#Embrasser le 21e siècle, enfin ? #Arts et lettres #Politique et société #Édition, presse et médias #Roman #Technologies;Gérard Wormser;;
;2011;542,803;803;1;109;109;803;Spectres et rejetons des Études Féminines et de Genres;2011-03-03 06:45:31;2012-01-02 11:16:21;#Anaïs Frantz;#Arts et lettres #Spectres et rejetons des Études Féminines et de Genres #Calle-Gruber, Mireille #Kofman, Sarah #Wittig, Monique;Gérard Wormser;;
;2011;;803;2;58;58;811;"""Thérèse et Isabelle"" de Violette Leduc et le sujet décentré de Wittig";2011-03-03 06:50:25;2013-02-16 13:48:09;#Alison Péron;#Genres #Arts et lettres #Philosophie #Spectres et rejetons des Études Féminines et de Genres #Leduc, Violette #Sexualité #Homosexualité #Wittig, Monique #Sujet;Gérard Wormser;;
;2011;;803;3;58;58;810;« L'œuvre inouïe » et le « corps merveilleux » : nouveau corps, nouvel amour, nouvelle langue chez Rimbaud;2011-03-03 06:50:09;2011-12-13 18:00:19;#Sarah Jagodzinski;#Genres #Arts et lettres #Poésie #Spectres et rejetons des Études Féminines et de Genres #Rimbaud #Wittig, Monique;Gérard Wormser;;
;2011;;803;4;58;58;809;« Le prolongement d’un symptôme » : Emma Santos au mot à mot;2011-03-03 06:49:54;2011-07-29 12:37:15;#Elsa Polverel;#Genres #Arts et lettres #Spectres et rejetons des Études Féminines et de Genres #Identité #Lacan, Jacques #Psychanalyse #Sujet;Gérard Wormser;;
;2011;;803;5;58;58;806;"De la retraite au ravissement : ""elles"" à la question, ""elle"" pour question";2011-03-03 06:48:41;2011-07-29 12:25:27;#Souad Kherbi;#Genres #Arts et lettres #Spectres et rejetons des Études Féminines et de Genres #Montaigne #Duras, Marguerite  #Calle-Gruber, Mireille #Roman #Wittig, Monique;Gérard Wormser;;
;2011;;803;6;58;58;804;Il faut que ça cloche ou Comment ne pas nommer;2011-03-03 06:45:00;2011-10-20 00:34:07;#Mireille Calle-Gruber;#Genres #Arts et lettres #Spectres et rejetons des Études Féminines et de Genres #Montaigne #Derrida, Jacques  #Rimbaud #Duras, Marguerite  #Calle-Gruber, Mireille #Kofman, Sarah;Gérard Wormser;;
;2011;;803;7;58;58;805;La pudeur et « la question de la femme », Nietzsche dans le texte;2011-03-03 06:48:10;2012-02-22 17:23:35;#Anaïs Frantz;#Genres #Arts et lettres #Philosophie #Spectres et rejetons des Études Féminines et de Genres #Derrida, Jacques  #Nietzsche #Calle-Gruber, Mireille #Kofman, Sarah;Gérard Wormser;;
;2011;;803;8;58;58;812;Métamorphoses du corps féminin dans la littérature marocaine et japonaise;2011-03-03 05:51:00;2011-07-29 12:43:36;#Mokhtar Belarbi;#Genres #Arts et lettres #Spectres et rejetons des Études Féminines et de Genres #Roman;Gérard Wormser;;
;2011;;803;9;58;58;808;Que faire de la mère ? Du sarcasme à la valorisation;2011-03-03 06:49:38;2011-12-13 17:58:44;#Élodie Vignon;#Genres #Beauvoir (de), Simone #Arts et lettres #Spectres et rejetons des Études Féminines et de Genres #Allende, Isabel #Identité #Lacan, Jacques #Psychanalyse #Freud, Sigmund;Gérard Wormser;;
;2011;;803;10;58;58;807;Sur le bout de la langue qui fourche : l'ironie « féminine » et l'art du conflit dans « Schiave » de Clelia Pellicano;2011-03-03 06:49:15;2011-12-13 17:57:45;#Daniela Carpisassi;#Genres #Arts et lettres #Politique et société #Spectres et rejetons des Études Féminines et de Genres #Calle-Gruber, Mireille #Kofman, Sarah #Barthes, Roland #Negri, Antonio;Gérard Wormser;;
;2011;;875;1;109;109;875;Gauches du monde;2011-10-17 18:06:32;2011-10-17 18:02:32;#Niels Planel;#Politique et société #Milieu politique #Mondialisation #Socialisme et Communisme;Gérard Wormser;;
;2011;;875;2;58;58;864;L’Amérique du Sud, bouillonnant laboratoire  des gauches;2011-10-09 11:49:43;2011-10-09 11:42:25;#Niels Planel;#Amérique latine #Politique et société #Milieu politique #Mondialisation #Gauches du monde;Gérard Wormser;;
;2011;;875;3;58;58;867;La gauche à la tête des institutions multilatérales;2011-10-09 12:03:35;2011-10-09 11:59:49;#Niels Planel;#Politique et société #Pays en développement #Mondialisation #Relations internationales #Socialisme et Communisme #Gauches du monde;Gérard Wormser;;
;2011;;875;4;58;58;862;Le progressisme d'Obama;2011-09-20 21:46:24;2011-12-06 12:47:14;#Niels Planel;#Barack Obama #Politique et société #États-Unis #Milieu politique #Élections présidentielles #Gauches du monde;Gérard Wormser;;
;2011;;875;5;58;58;863;Les défis de la gauche japonaise;2011-09-23 18:15:35;2011-09-23 19:13:31;#Niels Planel;#Politique et société #Asie #Crise financière #Milieu politique #Démocratie #Socialisme et Communisme #Gauches du monde;Gérard Wormser;;
;2011;;891;1;109;109;891;"Recherche ""POLEART""";2011-12-05 11:17:41;2013-04-30 16:52:03;#André Robert #Alain Kerlan;"#""POLEART""";Gérard Wormser;;
;2011;;891;2;58;58;894;L'atelier de l'artiste, laboratoire démocratique  d'une nouvelle normativité ? ;2011-12-06 14:00:04;2011-12-06 14:03:40;#Alain Kerlan;"#Arts et lettres #Politique et société #Peinture #Musique #Théâtre #Éducation et enseignement #""POLEART""";Gérard Wormser;;
;2011;;891;3;76;58;892;Sur les traces de l'enfance;2011-12-05 16:06:02;2011-12-05 15:58:58;#Françoise Carraud;"#Philosophie #Politique et société #Rousseau #Éducation et enseignement #""POLEART"" #essais";Gérard Wormser;;
;2011;;968;1;58;58;828;Sexualité et société;2011-04-15 11:09:00;2011-10-06 11:55:31;#Gérard Wormser #Marie-Carmen Garcia #Émilie Valantin #Serge Wunsch #Patrick Wald Lasowski;#Foucault, Michel #Sexualité #Conférences Consonances;Gérard Wormser;;
;2011;;968;2;113;113;853;L'information et sa manipulation;2011-06-30 11:34:06;2011-10-06 11:59:26;#Roland Gori #Anne-Caroline Jambaud #Thierry Collet #Frédéric Martinez;#Politique et société #Théâtre #Foucault, Michel #Renan, Ernest #Espace public #Édition, presse et médias #Conférences Consonances;Gérard Wormser;;
;2011;;968;3;113;113;881;Le rôle des femmes dans les situations de conflit;2011-11-13 17:53:47;2011-11-13 17:54:44;#Gérard Wormser #Jean Lacornerie #Violaine Baraduc #Bernard Tétu #Fabrice Virgili;#Politique et société #Guerre et conflit #Conférences Consonances;Gérard Wormser;;
;2011;;;1;58;58;817;La raison est-elle folle ?;2011-02-27 02:46:39;2011-12-23 12:47:27;#Jean-Paul Chartier;#Philosophie #Politique et société #Foucault, Michel #Duras, Marguerite  #Wilde, Oscar #Camus, Albert #Vas Sant, Gus #Heidegger, Martin #Lacan, Jacques #Morin, Edgar #Psychanalyse #Capitalisme #Voltaire #Freud, Sigmund #Antonin Artaud;Gérard Wormser;;
;2011;;;2;58;58;824;Mythes de neutralité : L’Holocauste ignoré  en Suède et en Suisse;2011-03-22 12:10:22;2011-08-01 18:35:09;#Arne Ruth;#Politique et société #Europe #Guerre et conflit;Gérard Wormser;;
;2011;;;3;58;58;827;La poésie proche d’Andrée Chédid;2011-04-04 23:30:20;2011-06-22 20:59:41;#Marc Kober;#Arts et lettres #Poésie #Chedid, Andrée;Gérard Wormser;;
;2011;;;4;76;58;788;L'ambiguïté politique d'Internet;2011-06-05 03:01:00;2011-06-21 17:00:05;#Marcello Vitali Rosati;#Monde numérique #Politique et société #Cardon, Dominique #Démocratie #Internet #essais;Gérard Wormser;;
;2011;;;5;58;58;844;Lieux poétiques, espaces d'accueil d'Andrée Chedid;2011-06-06 05:05:46;2011-06-06 05:02:54;#Marc Kober;#Arts et lettres #Poésie;Gérard Wormser;;
;2011;;;6;58;58;846;La profondeur du théâtre : au-delà du sujet, vers une pensée métaontologique;2011-06-10 08:17:33;2011-12-23 12:36:12;#Marcello Vitali Rosati;#Arts et lettres #Philosophie #Théâtre #Sujet;Gérard Wormser;;
;2011;;;7;58;58;847;Un regard sur Confucius;2011-06-17 13:55:37;2011-07-05 15:55:04;#Daniel J.L. Carlier;#Philosophie #Asie;Gérard Wormser;;
;2011;;;8;58;58;527;Qui sont les transhumanistes ?;2011-06-17 13:57:19;2008-03-05 02:23:02;#Thibaut Dubarry #Jérémy Hornung;#Philosophie #Politique et société #États-Unis #Religions #Humanisme #Technologies;Gérard Wormser;;
;2011;;;9;58;58;833;L'économie des échanges juridico-politiques et stratégico-symboliques entre médiateurs africains :  Le cas ivoirien;2011-06-26 02:54:00;2011-06-17 19:52:54;#Alain Roger Edou Mvelle;#Politique et société #Afrique #Pays en développement #Relations internationales;Gérard Wormser;;
;2011;;;10;58;58;831;Dr HEIM & Mr HOUSE;2011-06-28 04:26:00;2013-11-03 11:37:17;#David Morin-Ulmann;#Deleuze, Gilles #Lacan, Jacques #Freud, Sigmund;Gérard Wormser;;
;2011;;;11;76;58;860;La démocratie directe, un outil moderne et adapté au fonctionnement des sociétés modernes;2011-09-15 17:30:56;2011-09-15 17:29:59;#Christophe Premat;#Politique et société #Démocratie #essais;Gérard Wormser;;
;2011;;;12;58;58;868;La journée européenne des langues 2011 : pour une stratégie multilingue affirmée;2011-10-09 12:15:22;2011-10-09 12:15:07;#Christophe Premat;#Politique et société #Europe #Entreprises #Multilinguisme;Gérard Wormser;;
;2011;;;13;58;58;873;Penser le futur;2011-10-14 12:13:22;2011-10-14 17:10:31;#Remo Bodei;#Philosophie #Politique et société #Europe #Futur;Gérard Wormser;;
;2011;;;14;58;58;869;Multilingual Skills provide Export Benefits and Better Access to New Emerging Markets;2011-10-17 13:21:32;2011-10-17 13:36:06;#Ingela Bel Habib;#Politique et société #Mondialisation #Entreprises #Multilinguisme;Gérard Wormser;;
;2011;;;15;58;58;878;La Muraille de Signe;2011-10-31 16:02:36;2011-11-25 16:16:58;#Jean-Yves Heurtebise;#Philosophie #Politique et société #Asie #Relations internationales #Récit, voyage #Multilinguisme;Gérard Wormser;;
;2011;;;16;76;58;882;Une philosophie du numérique;2011-11-14 12:03:31;2011-11-14 12:06:32;#Marcello Vitali Rosati;#Monde numérique #Philosophie #Politique et société #Humanisme #Internet #essais;Gérard Wormser;;
;2011;;;17;76;58;885;Les crises du monde arabe;2011-11-21 18:15:33;2011-11-21 18:07:58;#Gilles Rouet;#Politique et société #Religions #Révoltes arabes #essais;Gérard Wormser;;
;2011;;;18;58;58;890;L’Union européenne, entre indépendance énergétique et vulnérabilités stratégiques;2011-12-07 08:05:00;2011-12-08 09:02:38;#Viviane du Castel;#Politique et société #Sciences et environnement #Europe #Moyen Orient #Mondialisation #Entreprises;Gérard Wormser;;
;2011;;;19;114;114;814;Après l’attentat manqué de Stockholm : quelles conséquences pour la Suède ?;2011-02-11 01:07:08;2011-10-13 08:49:25;#Christophe Premat;;Gérard Wormser;;
;2011;;;20;114;114;815;La troisième voie;2011-02-14 23:33:53;2011-08-09 16:11:34;#Milad Doueihi;#Politique et société #Europe #Moyen Orient #Démocratie #Révoltes arabes;Gérard Wormser;;
;2011;;;21;114;114;816;Une politique tirée de sa propre ignorance;2011-02-23 01:14:41;2011-10-20 01:10:56;#Gérard Wormser;#Philosophie #Politique et société #Clausewitz (von), Carl #Mondialisation #Relations internationales #Capitalisme;Gérard Wormser;;
;2011;;;22;114;114;818;Le printemps arabe, entre guerre et révolte;2011-03-07 01:24:53;2011-08-09 16:09:57;#Milad Doueihi;#Politique et société #Moyen Orient #Relations internationales #Guerre et conflit #Démocratie;Gérard Wormser;;
;2011;;;23;114;114;821;Comparaison n'est pas déraison;2011-03-15 02:33:01;2011-10-20 01:09:35;#Cyril Coulet;#Politique et société #Europe #Espace public #France;Gérard Wormser;;
;2011;;;24;114;114;822;Quand le vent se lève. Petites leçons de météorologie politique;2011-03-20 01:44:53;2011-10-20 01:03:53;#Dominic Desroches;;Gérard Wormser;;
;2011;;;25;114;114;825;La démocratie comme fin de l’histoire et après;2011-03-26 05:35:01;2011-10-20 00:57:58;#Jean-Yves Heurtebise;#Philosophie #Politique et société #Démocratie #Révoltes arabes;Gérard Wormser;;
;2011;;;26;114;114;823;Sarkozy radié ?;2011-03-30 07:38:50;2011-10-20 01:00:41;#Gérard Wormser;;Gérard Wormser;;
;2011;;;27;114;114;826;Autochtonie et tolérance dans le monde arabe;2011-04-04 23:08:27;2011-10-20 00:59:17;#Milad Doueihi;#Politique et société #Moyen Orient #Démocratie #Révoltes arabes;Gérard Wormser;;
;2011;;;28;114;114;829;Musique et valeurs dans les sous-cultures : le cas du grindcore;2011-04-10 12:36:00;2011-04-09 04:11:20;#Églantine de Boissieu #Catherine Guesde;;Gérard Wormser;;
;2011;;;29;114;114;830;Le capitalisme comme fin de l’histoire et après;2011-04-16 01:38:27;2011-10-20 00:56:54;#Jean-Yves Heurtebise;#Philosophie #Politique et société #Capitalisme;Gérard Wormser;;
;2011;;;30;114;114;832;Côte d'Ivoire : La grande marche  vers un processus électoral inachevé  politiquement et parachevé militairement;2011-04-26 02:54:05;2011-10-20 00:54:40;#Alain Roger Edou Mvelle;;Gérard Wormser;;
;2011;;;31;114;114;834;Qui a le goût de la politique ?;2011-04-27 02:21:13;2011-04-27 02:19:32;#Dominic Desroches;#Politique et société #Sports #Milieu politique #Canada/Québec;Gérard Wormser;;
;2011;;;32;114;114;836;Clôtures;2011-05-11 07:22:06;2011-08-09 16:03:20;#Milad Doueihi;#Politique et société #Europe #Moyen Orient #États-Unis #Relations internationales #Guerre et conflit #Société du spectacle #Révoltes arabes;Gérard Wormser;;
;2011;;;33;114;114;837;Réflexions sur l'évolution du parti social-démocrate suédois : rénovation ou retour aux sources ? ;2011-05-11 09:20:32;2011-10-20 00:53:48;#Christophe Premat;#Politique et société #Europe #Milieu politique #Socialisme et Communisme;Gérard Wormser;;
;2011;;;34;114;114;840;La Terre comme fin de l’histoire et après;2011-05-18 08:52:34;2011-10-20 00:52:51;#Jean-Yves Heurtebise;#Philosophie #Politique et société #Écologie;Gérard Wormser;;
;2011;;;35;114;114;841;"La ""vague orange"" au Québec";2011-05-26 01:15:33;2011-10-13 17:17:01;#Dominic Desroches;#Philosophie #Politique et société #Tarde, Gabriel #Milieu politique #Canada/Québec;Gérard Wormser;;
;2011;;;36;114;114;843;L'Europe survivra-t-elle à la mondialisation ?;2011-06-02 06:21:00;2011-10-20 00:48:24;#Gérard Wormser;#Philosophie #Politique et société #Sciences et environnement #Europe #Smith, Adam #Mondialisation #Écologie #Capitalisme #Entreprises;Gérard Wormser;;
